1:15	Am na ñuy waare ci turu Kirist ci kaw kiñaan ak xëccoo, waaye ñi ci des ci kaw cofeel ak xol bu laab, ndaxte xam nañu ne, Yàlla moo ma teg fii, ngir ma taxawal xebaar bu baax bi.
1:17	Waaye ñale amuñu xol bu laab, te seen njariñu bopp rekk a tax ñuy yégle turu Kirist, di wut a feddali samay buum ak coono.
1:18	Lu ci génn nag? Xanaa lii rekk: turu Kirist jolli na ci nii mbaa naa, muy ci naaféq, muy ci dëgg; bég naa ci te dinaa ci bégati.
1:19	Ndaxte xam naa ne, loolu lépp mu ngi jëm ci sama mucc, jaar ci seeni ñaan ak ndimbalu Xelum Yeesu Kirist, mi ma Yàllay yéwénal.
1:20	Ndaxte sama xënte ak sama yaakaar mooy ma bañ a rus ci lenn, waaye sama yaram feeñal ndamu Kirist, ma ànd ci ak kóolute gu mat, su may dund mbaa may dee; moom laa daan def démb, te moom laay def tey.
1:21	Ndaxte su ma dundee, Kirist laay noyyee, te su ma deeyee, xéewal lay doon ci man.
1:22	Su ma Yàlla bàyyee ci àddina, sas wu am njariñ la ci man. Am naa xel ñaar, te xawma bi ci gën. Am naa yéeney jóge fi, fekki Kirist, te looloo gën fuuf,
1:24	waaye ma des fi ci àddina moo gën ci yéen.
1:25	Loolu wóor na ma; kon xam naa ne, dinaa fi des, di leen taxawu yéen ñépp, ngir seen ngëm yokku, ànd ak mbég.
1:26	Noonu dinaa dellusi ci yéen, ngir sama taxawaay gën a lawal seen mbég ci Kirist Yeesu.
1:27	Waaye dénk naa leen lii: na seeni jëf yelloo ak li Kirist digle ci xebaar bu baax bi. Noonu su ma leen seetsee, mbaa ma dégg seen mbir rekk, dinaa xam ne yéena ngi dëgër ci menn xel, bokk benn xalaat ci bëre luy saxal dëggu xebaar bu baax bi,
1:28	te bañ a tiit dara ndax noon, yi leen di xëbal. Màndarga la muy wone ne aji sànku lañu, di màndarga it ne aji mucc ngeen, di mucc gu jóge ci Yàlla.
1:29	Ndaxte Yàlla may na leen, ngeen gëm Kirist, rax-ca-dolli ngeen sonn ndax turam,
1:30	di wéy ci bëre, bi ngeen gisoon ci man, te dégg léegi sama mbir.
2:1	Su nu Kirist mayee fit nag ak mbëggeel guy dëfël sunu xol, su nu amee cér ci Xel mu Sell mi, su amee cofeel ak yërmande ci sunu bokk ci moom,
2:2	kon mottalileen sama mbég, ci bokk benn xalaat ak genn mbëggeel, benn bakkan ak menn xel.
2:3	Buleen def dara ci kaw wut aw tur walla wonu, waaye jiital-leen seeni moroom cig woyof.
2:4	Buleen yem ci topptoo seen bopp rekk, waaye booleleen ci seeni moroom.
2:5	Te ngeen soloo xel mi nekkoon ci Kirist Yeesu:
2:6	Njàlbéen ga fekk na Kirist yor melow Yàlla,waaye aakimowul taxawaayamci li mu mengoo ak Yàlla.
2:7	Waaye daa wàcce boppam,ba tollook nit ñi,def boppam surga.Te bi mu yoree bindu nit,
2:8	daa suufeel boppam,di dégg ndigal, ba joxe boppam,ñu daaj ko sax ci bant.
2:9	Moo tax Yàlla kaweel ko lool,jox ko tur wi tiim yépp,
2:10	ngir turu Yeesoo tax ñépp sukk,ci asamaan, ci kaw suuf, ci biir suuf;
2:11	te ñépp bokk genn kàddu naan:Yeesu Kirist mooy Boroom bi;ci màggug Yàlla Baay bi.
2:12	Noonu samay soppe, xam naa ne, musuleen a jóg ci dégg ndigal, waxuma sax bi ma nekkee ak yéen rekk, waaye rawatina bi ma leen soree. Kon nag maa ngi leen di ñaan, ngeen biral seen mucc ci seeni jëf, te def ko ci ragal Yàlla gu dëggu.
2:13	Ndaxte Yàlla ci boppam mooy jëf ci yéen, ngir ngeen fonk coobareem te di ko jëfe.
2:14	Lépp lu ngeen di def nag, buleen ci boole xultu mbaa xuloo.
2:15	Noonu dingeen am xol bu laab bu àndul ak ŋàññ, di guney Yàlla yu amul sikk ci biir jamono ju yàqu te rëb. Dangeen di leer ci seen biir ni weer ci àddina si,
2:16	di jottali kàddug dund gi. Noonu bu bésu Kirist ñëwee, dinaa man a bég, xam ne dawuma lu amul njariñ, te sonnuma cig neen.
2:17	Te bu sama deret waree tuuru sax, ngir seen ngëm mat sëkk, ma mel ni naan gu ñu boole ak sarax su jëm ci Yàlla, ba tey bég naa ci, te dinaa ci bégati.
2:18	Yéen itam nag bégleen, waaw fekksileen ma ci sama mbég.
2:19	Gannaaw loolu, bu soobee Boroom bi Yeesu, yaakaar naa ne, dinaa leen yónnee Timote balaa yàgg, ngir sama xel dal ci xam nan ngeen def.
2:20	Ndaxte amu fi kenn gannaaw Timote, ku bokk ak man xalaat te fonk leen bu wér.
2:21	Ñi ci des ñépp, seen bopp lañuy xalaat, waaye du mbiri Yeesu Kirist.
2:22	Waaye xam ngeen takkuteg Timote, ci ni mu ànde ak man ci tas xebaar bu baax bi, ni doom di taxawoo baayam.
2:23	Moom laa yaakaar a yónni fi yéen nag, waxtu wu ma yégee, nu sama mbir di tëdde.
2:24	Waaye wóor na ma ne, Boroom bi dina ma may, man ci sama bopp, ma seetsi leen balaa yàgg.
2:25	Ci lu jëm ci sama mbokk Epafrodit nag, miy sama nawle ci liggéey bi ak ci xeex bi, te di seen ndaw ci faj samay soxla, jàpp naa ne, war naa leen koo delloo.
2:26	Ndaxte namm na leen lool, te tiisoo na li ngeen yég jagadeem.
2:27	Ci dëgg-dëgg woppoon na ba xaw a dee, waaye Yàlla yërëm na ko, ba fëgg boppam, rax-ca-dolli siggil na ma man itam, ngir ma bañ a am tiis ci kaw tiis.
2:28	Noonu delloo naa leen ko ci lu gaaw, ngir ñëwam bégal seeni xol, te man itam sama xol féex.
2:29	Teeruleen ko teeru bu rafet nag ngir Boroom bi, te teral ñi mel ni moom.
2:30	Ndaxte liggéeyal na Kirist, ba riisu dee, te gar na bakkanam ci taxawal leen ci topptoo, bi ngeen yéene woon ci man.
3:1	Kon nag samay bokk, bégleen ci Boroom bi. Duma sonn mukk ci di leen ko wax, ndax seen mucc moo ci aju.
3:2	Moytuleen xaj yi, waaw moytuleen ñiy jëfe lu bon, ñoom ñi seen xarafal weesul wàññi yaramu nit.
3:3	Ndaxte nun noo xaraf tigi, nun ñiy màggal Yàlla ci Xel mu Sell mi, di damu ci Kirist Yeesu, te amunu jenn yaakaar ci matug nit.
3:4	Ba tey manoon naa am yaakaar ci sama bopp; su nit doon damu, maa ciy raw.
3:5	Xarafoon naa ca ayu-bés ga, bokk ci bànni Israyil ci giiru Ben-yamin, di Ibrë ci deret ak ci meen. Bu dee ci yoonu Musaa ngeen bëgg a wax, ci tariixab Farisen laa bokkoon;
3:6	bu dee it ci mbirum farlu, daan naa fitnaal mbooloom ñi gëm Kirist; bu dee ci njub ci sàmm yoon, awma benn gàkk.
3:7	Waaye loolu lépp lu ma tegoon ay njariñ fa kanam Yàlla, dëddu naa ko ngir Kirist.
3:8	Rax-ca-dolli dëddu naa lépp ngir xéewali xam Kirist Yeesu sama Boroom, di xam-xam bu xóot, ba xel mënu koo takk. Moo tax ñàkk naa sama lépp, te def ko ni mbalit, ngir am cér ci Kirist.
3:9	Na ma Yàlla fekk ci moom, waxuma ci njub gu aju ci sàmm yoon, waaye gu aju ci gëm Kirist, maanaam njub gi nu Yàlla sol ci kaw ngëm.
3:10	Moom laay ittewoo xam, ak doole ji ànd ak ndekkiteem, ma bokk ci ay coonoom, ba fekki ko ci deeyam,
3:11	ngir man a séddu ci ndekkiteem, su ma ko manee am.
3:12	Waxuma ne jagoo naa ko ba noppi, waxuma it ne aji mat laa, waaye maa ngi daw, ngir jot li tax Kirist jël ma.
3:13	Bokk yi, gëmuma ne jot naa ko ba noppi, waaye lenn lii laay def: fàtte li ma weesu, jublu ci li féete kanam,
3:14	di daw yen muj ga, ngir jot li ma Yàlla tax a woo, di cér bi ma Yàlla wooye te dencal ma ko ci asamaan ci darajay Kirist Yeesu.
3:15	Nun ñi mat nag, nanu xalaat loolu. Te su ngeen ci amee werantey xol, Yàlla dina leen ko leeralal.
3:16	Li am daal, fa seen ngëm tolloo, na fa seen jëf àgg.
3:17	Kon nag bokk yi, toppleen ma te xool ñiy roy ci li nu tëral diirub sunu ngan ci yéen.
3:18	Ndaxte jëfi ñu bare juuyoo na ak dee gi Kirist dee; loolu wax naa leen ko ba tàyyi, maa ngi koy waxaat léegi ak i jooy.
3:19	Alku lañuy mujje, ñoom ñiy jaami seen biir, di wonoo lu ruslu, tey wut yëfi àddina rekk.
3:20	Waaye nun waa asamaan lanu, te noo ngi xaar Boroom bi Yeesu Kirist jóge fa, musalsi nu.
3:21	Noonu dina soppi sunu yaram wu toroxlu, def ko ni yaramam wi ànd ak ndam dëppook kàttanam, gi ko man a nootal mbindeef yépp.
4:1	Kon nag yéen samay bokk, ñi ma bëgg te namm leen, di sama mbég ak sama kaalag ndam, jàppleen bu dëgër noonu ci Boroom bi, soppe yi!
4:2	Ci lu jëm ci Ewodi ak Santis, maa ngi leen di ñaan, ñu bokk benn xalaat ci Boroom bi.
4:3	Te yaw sama nawle bu wér, nanga dimbali jigéen ñooñu xeexoon ci sama wet ci tas xebaar bu baax bi, boole ci Këlemaŋ ak samay yeneeni nawle, ñoom ñi Yàlla bind seeni tur ci téereb dund ba.
4:4	Deeleen bég ci Boroom bi; maa ngi koy waxati: bégleen!
4:5	Na seen lewet leer ñépp. Boroom bi jege na.
4:6	Buleen jaaxle ci dara, waaye ci lépp wéetal-leen Yàlla, diis ko seeni soxla ci ñaan gu ànd ak cant.
4:7	Noonu jàmmu Yàlla, ji xel mënta takk, dina aar seeni xol ak seeni xalaat ci darajay Kirist Yeesu.
4:8	Léegi nag bokk yi, na seen xalaat jublu ci lii: lu dëggu, lu jekk, lu jub, lu sell, lu rafet ak lu faaydawu; su fi amee lu baax mbaa lu mat a naw, xalaatleen ko.
4:9	Li ngeen jànge ci man te nangu ko, li ngeen dégge ci man te gis ko, jëfeleen ko; kon Yàllay jàmm dina ànd ak yéen.
4:10	Sama xol sedd na guyy ci Boroom bi, ci ni ngeen yeesale seen ndimbal ci man. Xam naa ne, amoon ngeen yéene ji, waaye man gi moo fi nekkul woon.
4:11	Ba tey soxla taxul ma waxe nii, ndaxte jàng naa doylu ci mbir mu ma man a dab.
4:12	Miin naa ñàkk, man naa naataange. Ci fépp ak ci lépp, Yàlla def na ba sama xol toj ci suur ak xiif, barele ak néewle.
4:13	Man naa lépp ci ndimbalu Aji Dooleel ji.
4:14	Waaye teewul taxawu, bi ngeen ma taxawu ci sama tiis, jëf ju rafet la.
4:15	Yéen waa Filib xam ngeen ne, bi ngeen jëkkee xam xebaar bu baax bi, te ma jóge diiwaanu Maseduwan, benn mbooloo àndul woon ak man ci mbirum joqleente ndimbal, mu dul yéen doŋŋ.
4:16	Ba ma nekkee dëkku Tesalonig sax, yónnee ngeen ay yooni yoon, ngir faj samay soxla.
4:17	Loolu tekkiwul ne, damay sàkku ay ndimbal ci yéen, waaye damaa bëgg rekk seen denc yokku fa Yàlla.
4:18	Fi mu ne jot naa li ma aajowoo lépp, ba maa ngi ci naataange; li ngeen ma yónnee ci loxoy Epafrodit doy na sëkk; ni xetu latkoloñ la mel ci man, di sarax su neex Yàlla te mu nangu ko.
4:19	Te Yàlla sama Boroom, mi denc ci Kirist Yeesu xéewal yu dul jeex, dina ci faj seeni soxla yépp.
4:20	Na Yàlla sunu Baay yelloo ndam ba fàww. Amiin.
4:21	Nuyul-leen ma gaayi Kirist Yeesu yu sell yépp. Bokk yi ànd ak man, ñu ngi leen di nuyu.
4:22	Te it gaayi Yàlla yu sell yépp ñu ngi leen di nuyu, rawatina nag ñi nekk kër buur bi Sesaar.
4:23	Na yiwu Boroom bi Yeesu Kirist ànd ak seen xel.
