7:1	Ndegam nag jot nanu ci dige yu mel nii, samay soppe, nanu sellal sunu bopp ci bépp sobeb yaram walla bu xel, dund dund gu sell, ba mat ci ragal Yàlla.
7:2	Yaatal-leen nu ci seen xol. Tooñunu kenn; lorunu kenn; naxunu kenn, jël alalam.
7:3	Teg leen tooñ taxul may wax lii, ndaxte wax naa ba noppi ne, yéena ngi ci sunu xol ci dund ak ci dee.
7:4	Kóolute gi ma am ci yéen réy na. Tiitar bi may jële ci yéen réy na. Sama xol sedd na guyy. Damaa fees ak mbég ci bépp coono bu nuy daj!
7:5	Ba nu àggee diiwaanu Maseduwan, noppaluwunu, waaye coono bu ne daj nanu ko: xeex ci biti, njàqare ci biir.
7:6	Waaye Yàlla miy dëfël xolu ñiy yoggoorlu ndax tiis, dëfël na sunu xol ci ñëwu Tit,
7:7	te du ci ñëwam rekk sax waaye ci li ngeen dëfël xolam. Yégal na nu seen nammeel ci nun, seen réccu ak seen farlu jëm ci man, ba sama mbég gën cee yokku.
7:8	Su fekkee ne sax, bataaxal bi ma leen bind dafa leen naqare, réccootuma ko. Ci lu jëkk réccu naa ko, ndaxte gis naa ne, bataaxal boobu teg na leen tiis, doonte sax ci diir bu néew.
7:9	Waaye sama xol sedd na léegi, du ndax seen tiis, waaye ci li mu tax ngeen réccu. Tiis wu jóge ci Yàlla ngeen tegoo, te àndul ak benn loraange bu bawoo ci nun.
7:10	Ndaxte tiis wu jóge ci Yàlla dina jur réccu guy jëme ci mucc, te réccu googu laajul gëstu. Waaye tiisu àddina day jëme ci dee.
7:11	Seen tiis wi jóge ci Yàlla, gisleen nag li mu jur: ndaw njaxlaf ak lay ak mer ak ragal ak nammeel ak farlu, ak bëgg a yar ki tooñ! Ci seen jëf yépp wone ngeen ne, set ngeen wecc ci mbir moomu.
7:12	Kon nag su ma leen bindee, ki tooñ taxul, ki ñu tooñ it taxul, waaye dama leen a bind, ngir ngeen man a gis ci kanam Yàlla cawarte, gi ngeen am ci nun.
7:13	Te loolu seral na sunu xol. Sunu xel dal na, rawati ci li nu ànd ak Tit ci mbégam, ci li ngeen seral xolam, yéen ñépp.
7:14	Su fekkee ne tiitaru woon naa ci seen mbir ci kanamu Tit, rusuma ci. Dëgg rekk lanu leen mas a wax; noonu it la Tit gise ne, li nu leen doon seede lépp, dëgg la.
7:15	Te mbëggeelam ci yéen gën na yokku, buy fàttaliku ni ngeen ko déggale yéen ñépp, ci li ngeen ko teeru, ànd ak ragal ak weg.
7:16	Bég naa, ndaxte xam naa ne, man naa leen a wóolu ci lu nekk!
8:1	Gannaaw loolu bokk yi, danu leen a bëgg a xamal li yiwu Yàlla jur ci biir mboolooy ñi gëm te nekk ci diiwaanu Maseduwan.
8:2	Nattu yi ñu jaar ëmb nañu coono yu réy; waaye seen mbég mu tar ak seen ñàkk gu metti ñoo jur ci ñoom yéwén gu jéggi dayo.
8:3	Seede naa ne, ñoom ci seen bopp joxe nañu ba fa seen man-man yem, ba weesu ko sax.
8:4	Saraxu nañu nu lool, ngir bokk ci ñiy yónnee ndimbal gaayi Yàlla yi.
8:5	Te yemuñu sax ci li nu séentu woon ci ñoom, waaye dañoo jébbal seen bopp Boroom bi jëkk, gannaaw loolu ñu jébbal nu seen bopp ci coobareg Yàlla.
8:6	Looloo tax nag nu sant Tit, mu ñëw àggale ci yéen, ni mu tàmbalee woon, seen jëfu ndimbal.
8:7	Gannaaw nag wone ngeen cawarte gu tollu noonu, ci ngëm, ci wax, ci xam-xam, ci farlu gu mat, ak ci seen mbëggeel ci nun, sawareleen noonu it ci jëfu ndimbal lii.
8:8	Du ndigal lu ma leen di jox, waaye dama leen di yégal cawarteg ñi ci des, ngir natt fu seen mbëggeel tollu.
8:9	Ndaxte yiwu sunu Boroom Yeesu Kirist umpu leen, ni mu futtee am-amam, ba ñàkk ngir yéen, ndax ngeen woomle cig ñàkkam.
8:10	Kon lii laa xalaat ci lu baax ci yéen: yéen ñi nga xam ne tàmbaliwuleen a jëf rekk, waaye yéena jëkk a am yéene jii daaw,
8:11	yeggaleleen ko léegi. Noonu li ngeen mottali ci seen man-man tolloo ak yéene, ji ngeen amoon ci seen mébét.
8:12	Ndaxte joxe, bu àndee ak yéene, Yàlla dina ko nangu, di seet li nu am te bañ a seet li nu amul.
8:13	Bëgguma leen a teg soxla, ngir woyofal ñi ci des, waaye na ñépp tolloole.
8:14	Tey jii nag man ngeen sàkk ci li ngeen barele, faj soxlay ñeneen, ngir ëllëg it bareleg ñooña faj seen soxla. Noonu ñépp tolloole.
8:15	Moom la Mbind mi tëral ne:«Ki dajale lu bare ëpplewul dara,te ki dajale tuuti ñàkkul.»
8:16	Cant ñeel na Yàlla, moom mi def ci xolu Tit cawarte gu mel ni sunu gos ci yéen!
8:17	Bi nu ko laajee, mu ñëw ci yéen, nangu na, te rax-ca-dolli cawarteem tollu na, ba nu man a wax ne, ci coobarey boppam la jóge, jëm ci yéen.
8:18	Yónniwaale nanu ak moom mbokk, mi am tur wu rafet ci mboolooy ñi gëm ñépp ndax li muy waare xebaaru Kirist.
8:19	Te sax mbooloo yi ñoo ko tànn, ngir mu ànd ak nun, bu nuy yóbbu ndimbal li ngir ndamu Boroom bi, te mu firndeel sunu yéene ju rafet.
8:20	Def nanu noonu nag, ndax kenn bañ noo ŋàññ ci ni nuy topptoo ndimbal lu yaatu loolu.
8:21	Danuy fexee def li jub, du ci kanam Yàlla rekk, waaye it ci kanam nit ñi.
8:22	Yónniwaale nanu it sunu mbokk, mi nu seetlu cawarteem ay yooni yoon ci fànn yu bare, te mu gën koo fésal bii yoon ndax kóolute gu réy, gi mu am ci yéen.
8:23	Noonu kon ci lu jëm ci Tit, sama nawle la ci liggéey, bi ci seen biir. Ci lu jëm ci sunu bokk, yi ànd ak moom nag, ndawi mbooloom ñi gëm lañu, ñuy wone ndamu Kirist.
8:24	Na seen teeru firndeel nag seen mbëggeel ci kanamu mboolooy ñi gëm, te dëggal leen ne, noo yey wóolu leen.
9:1	Ci mbirum ndimbal loolu jëm ci gaayi Yàlla yi, matul ma leen di bindaat,
9:2	ndaxte xam naa seen yéene ju rafet, te maa ngi ciy damu ci kanamu waa Maseduwan, naan leen: «Daaw fekk na waa Akayi jekk.» Te seen cawarte xamb na ñu bare ci ñoom.
9:3	Maa ngi yónni nag bokk yooyu, ngir damu gi nu doon damu ci yéen ci mbir mii bañ a neen, te ngeen jekk, ni ma ko waxe woon.
9:4	Danoo bañ rekk waa Maseduwan, ñiy ànd ak man, fekk jekkaguleen; te kon kóolute googu nu am ci yéen dina nekk sunu gàcce, waxaalewuma nag seen bos.
9:5	Moo tax ma xalaat ne, li gën mooy yónni bokk yooyu, ñu jiitu ma ci yéen, topptoo mbiri ndimbal lu yaatu loolu ngeen dige woon. Loolu di may gu tàlli, te bañ a nekk yëfi nay.
9:6	Te lii moo am: ku ji tuuti, góob tuuti; ku ji lu bare, góob lu bare.
9:7	Kon na ku nekk joxe, ni mu ko nase ci xolam, te bañ cee am réccu walla sañul-bañ, ndaxte kiy joxe ak mbég moo neex Boroom bi.
9:8	Te Yàlla man na leen a woomal ci bépp yiwam ba ci fépp ak ci lépp, ngeen faj seen soxla yépp te sakkanle it ngir bépp jëf bu baax.
9:9	Moom la Mbind mi wax ne:«Tabe na, ba may baadoolo yi;njubteem day sax ba fàww.»
9:10	Yàlla miy jox beykat bi jiwu ak nit ab dund, dina leen jox jiwu wu ne gàññ, te sakkanal li seen njub meññ.
9:11	Noonu dingeen woomle ci lépp, ba yéwén ci bépp anam, ba tax ñu bare gërëm Yàlla ndax li ngeen maye jaarale ko ci nun.
9:12	Ndaxte njaamu, gi ngeen di jaamu, yemul rekk ci faj soxlay gaayi Yàlla yi, waaye dina tax it ngërëmu ñu bare baawaan, jëm ci Yàlla.
9:13	Ci li ngeen firndeel seen mbëggeel ci joxe ndimbal lii, dinañu màggal Yàlla, ndaxte wone ngeen ni ngeen déggale xebaar bu baax bu Kirist bi, ak ni ngeen yéwéne ci seen ndimbal jëme ci ñoom ak ñépp.
9:14	Rax-ca-dolli dinañu sant Yàlla ak xol bu fees ak cofeel ci yéen ndax yiw wu mag, wi Yàlla def ci yéen.
9:15	Jërë-jëfati yaw Yàlla ndax sa may googu weesu dayo!
10:1	Ci lu jëm ci samay mbir nag, maa ngi leen di ñaan — man Pool, mi ñu ne, ci seen biir «ragal» laa, bu ma leen soree, «ñeme,» — maa ngi leen di ñaan ndax woyof ak lewetaayu Kirist, ngir bu ma ñëwee, ma bañ a ànd ak ñeme gi may dencal ñenn ñiy xalaat ne, gis-gisu nit lanu topp.
10:3	Dëgg la ne nit rekk lanu, waaye dunu xeexe ni nit.
10:4	Ndaxte gànnaay, yi nuy xaree, jógewuñu ci nit, waaye ca Yàlla lañu jóge, te ànd ak kàttan, ngir daaneel ay tata. Danuy daaneel xalaat yi dul dëgg
10:5	ak bépp tiitar buy jànkoonteek xam-xamu Yàlla, te danuy noot bépp xalaat, ba mu déggal Kirist.
10:6	Te fas yéene nanoo jubbanti képp ku déggadi, bés bu seen dégg ndigal matee.
10:7	Xool-leen mbir mi ne fàŋŋ. Bu amee ku mu wóor ne, ci Kirist la bokk, na jàpp it ne, su bokkee ci Kirist, nun itam ci Kirist lanu bokk.
10:8	Awma lu may rus, su may damu lu ëpp ci sañ-sañ bi nu Boroom bi jox, di sañ-sañu yokk seen ngëm, te du ngir seen kasara.
10:9	Ba tey bëgguma ngeen xalaat ne, maa ngi leen di xëbal ci samay bataaxal.
10:10	Ndaxte am na ku naan: «Ay bataaxalam dañoo ñagas te am doole, waaye bu teewee dafay ñàkk fulla, di wax waxi picc.»
10:11	Kiy wax loolu na xam lii: ni sunuy kàddu mel ci sunuy bataaxal, bu nu fa nekkul, noonu it lanuy mel ci sunuy jëf, bu nu teewee.
10:12	Ñemewunoo féetele walla mengale sunu bopp ak ñooñu naw seen bopp. Ci li ñuy sàkk ab natt ngir natt ak mengale seen bopp ak seen bopp, ñàkk xel a tax.
10:13	Nun nag dunu damu ci lu weesu dayo. Nu ngi damu ci liggéey bi nu Yàlla sas, ba may nu, nu agsi ci yéen.
10:14	Bu sunu sas agsiwul woon ba ci yéen, kon man nanoo ne, génn nanu sas wi nu Yàlla sas. Waaye agsi na ba ci yéen, te indil nanu leen xebaar bu baax bi jëm ci Kirist.
10:15	Kon nag dunu jéggi dig yi Yàlla rëdd, bay damu ci liggéeyu ñeneen. Waaye am nanu yaakaar ne, su seen ngëm yokkoo, dinanu gën a màgg ci seen biir, des ba tey ci dig yi nu Yàlla rëddal.
10:16	Noonu dinanu man a yégle xebaar bu baax bi ci bérab, yi leen féete gannaaw, te bañ a damu ci li ñeneen ñi def ci seen sas.
10:17	Waaye ni ko Mbind mi waxe: «Kuy damu, na damu ci Boroom bi.»
10:18	Ndaxte ki neex Yàlla, du ki naw boppam, waaye ki Yàlla gërëm.
